url,city,deal_type,object_type,rooms,floor,floors_total,area_m2,price,currency,price_per_m2,creation_date,images_folder_url,urgent_tag
https://edc.sale/ru/sankt-peterburg/real-estate/sale/apartments/studio/kvartira-studija-27-m2-1316-etazh-2121441.html,Sankt Peterburg,sell,apartments,1.0,13.0,16.0,27.0,3600000.0,RUB,133333.33333333334,12.06.2025,https://edc.sale/files/images/items/2121/,False
https://edc.sale/ru/krasnodar/real-estate/rent/apartments/2/2-komn-kv-64-m2-39-etazh-2121434.html,Krasnodar,rent,apartments,2.0,3.0,9.0,64.0,22000.0,RUB,343.75,11.06.2025,https://edc.sale/files/images/items/2121/,False
https://edc.sale/ru/lubercy/real-estate/sale/apartments/2/2-komn-kv-458-m2-35-etazh-2121426.html,Lubercy,sell,apartments,2.0,3.0,5.0,45.8,6650000.0,RUB,145196.50655021836,11.06.2025,https://edc.sale/files/images/items/2121/,False
https://edc.sale/ru/sankt-peterburg/real-estate/sale/land/realizacija-ekskluzivnogo-zemelnogo-uchastka-v-sobstvennost-2121407.html,Sankt Peterburg,sell,land,,,,5000.0,30000000.0,RUB,6000.0,11.06.2025,https://edc.sale/files/images/items/2121/,False
https://edc.sale/ru/sankt-peterburg/real-estate/sale/land/zemelnyj-uchastok-v-lebazhje-2121361.html,Sankt Peterburg,sell,land,,,,205.0,100000000.0,RUB,487804.8780487805,11.06.2025,https://edc.sale/files/images/items/2121/,False
https://edc.sale/ru/moskva/real-estate/rent/one-day/houses/sdajetsa-posutochno-dom-i-bana-2121390.html,Moskva,rent,houses,,,,,6000.0,RUB,,11.06.2025,https://edc.sale/files/images/items/2121/,False
https://edc.sale/ru/pskov/real-estate/sale/houses/dom-1-et-21-m2-27-sot-2121338.html,Pskov,sell,houses,,,1.0,21.0,860000.0,RUB,40952.380952380954,11.06.2025,https://edc.sale/files/images/items/2121/,False
https://edc.sale/ru/serpuhov/real-estate/sale/apartments/3/3-komn-kv-72-m2-24-etazh-2121305.html,Serpuhov,sell,apartments,3.0,2.0,4.0,72.0,9998000.0,RUB,138861.11111111112,11.06.2025,https://edc.sale/files/images/items/2121/,False
https://edc.sale/ru/mineralnyje-vody/real-estate/rent/apartments/2/2-komn-kv-44-m2-45-etazh-2121239.html,Mineralnyje Vody,rent,apartments,2.0,4.0,5.0,44.0,25000.0,RUB,568.1818181818181,10.06.2025,https://edc.sale/files/images/items/2121/,False
https://edc.sale/ru/sochi/real-estate/rent/one-day/apartments/dvuhurovnevaja-kvartira-33-m-2121217.html,Sochi,rent,apartments,,,,,3000.0,RUB,,10.06.2025,https://edc.sale/files/images/items/2121/,False
https://edc.sale/ru/dzerzhinsk/real-estate/sale/apartments/3/3-komn-kv-583-m2-35-etazh-2121086.html,Dzerzhinsk,sell,apartments,3.0,3.0,5.0,58.3,5800000.0,RUB,99485.42024013723,09.06.2025,https://edc.sale/files/images/items/2121/,False
https://edc.sale/ru/moskva/real-estate/rent/rooms/komnata-7-m2-11-etazh-2120999.html,Moskva,rent,rooms,7.0,1.0,1.0,7.0,10000.0,RUB,1428.5714285714287,09.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/sankt-peterburg/real-estate/sale/land/dom-bana-snt-garichi-2120972.html,Sankt Peterburg,sell,land,,,,1200.0,1600000.0,RUB,1333.3333333333333,08.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/moskva/real-estate/rent/apartments/1/1-komn-kv-40-m2-516-etazh-2120959.html,Moskva,rent,apartments,1.0,5.0,16.0,40.0,46000.0,RUB,1150.0,08.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/krasnodar/real-estate/sale/houses/dom-1-et-80-m2-4-sot-2120965.html,Krasnodar,sell,houses,,,1.0,80.0,6200000.0,RUB,77500.0,08.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/sochi/real-estate/rent/rooms/komnata-12-m2-22-etazh-2120961.html,Sochi,rent,rooms,6.0,2.0,2.0,12.0,2500.0,RUB,208.33333333333334,08.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/sankt-peterburg/real-estate/sale/apartments/1/1-komn-kv-393-m2-312-etazh-2120940.html,Sankt Peterburg,sell,apartments,1.0,3.0,12.0,39.3,4350000.0,RUB,110687.02290076336,08.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/sochi/real-estate/sale/houses/dom-3-et-500-m2-6-sot-2120924.html,Sochi,sell,houses,,,3.0,500.0,50000000.0,RUB,100000.0,08.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/sochi/real-estate/sale/houses/dom-2-et-253-m2-7-sot-2120897.html,Sochi,sell,houses,,,2.0,253.0,85000000.0,RUB,335968.3794466403,08.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/pushkino/real-estate/sale/land/prodazha-2120864.html,Pushkino,sell,land,,,,1000.0,6500000.0,RUB,6500.0,07.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/balashiha/real-estate/sale/apartments/2/2-komn-kv-477-m2-45-etazh-2120838.html,Balashiha,sell,apartments,2.0,4.0,5.0,47.7,6800000.0,RUB,142557.65199161426,07.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/ust-labinsk/real-estate/rent/apartments/2/2-komn-kv-52-m2-22-etazh-2120832.html,Ust Labinsk,rent,apartments,2.0,2.0,2.0,52.0,19000.0,RUB,365.38461538461536,07.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/moskva/real-estate/sale/parking-spaces/prodajetsa-mashinomesto-13-3m2-na-2-etazhe-2120760.html,Moskva,sell,parking-spaces,,2.0,,13.3,750000.0,RUB,56390.97744360902,06.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/moskva/real-estate/sale/land/krym-prodaju-1-ga-2120731.html,Moskva,sell,land,,,,10000.0,1800000.0,RUB,180.0,06.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/sankt-peterburg/real-estate/sale/apartments/3/3-komn-kv-70-m2-312-etazh-2120723.html,Sankt Peterburg,sell,apartments,3.0,3.0,12.0,70.0,12999000.0,RUB,185700.0,06.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/slavansk-na-kubani/real-estate/sale/houses/dom-1-et-40-m2-5-sot-2120683.html,Slavansk Na Kubani,sell,houses,,,1.0,40.0,2600000.0,RUB,65000.0,06.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/moskva/real-estate/sale/apartments/3/3-komn-kv-632-m2-912-etazh-2120676.html,Moskva,sell,apartments,3.0,9.0,12.0,63.2,15100000.0,RUB,238924.05063291139,06.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/feodosiya/real-estate/sale/houses/dom-2-et-634-m2-6-sot-2120667.html,Feodosiya,sell,houses,,,2.0,63.4,6000000.0,RUB,94637.22397476342,06.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/sankt-peterburg/manufacturing-rent/arenda-uchastka-pod-sklad-2120656.html,Sankt Peterburg,,,,,,900.0,90000.0,RUB,100.0,06.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/belgorod/real-estate/sale/apartments/3/3-komn-kv-511-m2-35-etazh-2120641.html,Belgorod,sell,apartments,3.0,3.0,5.0,51.1,4700000.0,RUB,91976.51663405087,06.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/yalta/real-estate/sale/apartments/2/2-komn-kv-52-m2-19-etazh-2120633.html,Yalta,sell,apartments,2.0,1.0,9.0,52.0,8800000.0,RUB,169230.76923076922,06.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/ekaterinburg/real-estate/sale/rooms/komnata-12-m2-99-etazh-2120631.html,Ekaterinburg,sell,rooms,1.0,9.0,9.0,12.0,1700000.0,RUB,141666.66666666666,06.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/majma/real-estate/sale/land/uchastok-15-sot-snt-dnp-2120617.html,Majma,sell,land,,,,1500.0,500000.0,RUB,333.3333333333333,06.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/rostov-na-donu/real-estate/sale/apartments/4/4-komn-kv-167-m2-49-etazh-2120597.html,Rostov Na Donu,sell,apartments,4.0,4.0,9.0,167.0,16000000.0,RUB,95808.38323353294,05.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/krasnodar/real-estate/sale/apartments/3/3-komn-kv-83-m2-1316-etazh-2120589.html,Krasnodar,sell,apartments,3.0,13.0,16.0,83.0,9500000.0,RUB,114457.8313253012,05.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/rostov-na-donu/real-estate/sale/apartments/3/3-komn-kv-71-m2-33-etazh-2120588.html,Rostov Na Donu,sell,apartments,3.0,3.0,3.0,71.0,5700000.0,RUB,80281.69014084506,05.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/labinsk/real-estate/sale/apartments/3/3-komn-kv-603-m2-44-etazh-2120576.html,Labinsk,sell,apartments,3.0,4.0,4.0,60.3,4800000.0,RUB,79601.99004975124,05.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/vladimir/real-estate/sale/apartments/1/1-komn-kv-401-m2-1112-etazh-2120525.html,Vladimir,sell,apartments,1.0,11.0,12.0,40.1,5665000.0,RUB,141271.8204488778,05.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/angarsk/manufacturing-sale/proizvodstvo-75000-m2-2120523.html,Angarsk,,,,,,75000.0,500000000.0,RUB,6666.666666666667,05.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/novokuzneck/commercial-property/rent/other/svobodnogo-naznachenija-7932-m2-2120515.html,Novokuzneck,,,,,,793.2,475000.0,RUB,598.8401412002016,05.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/novosibirsk/real-estate/sale/houses/dom-2-et-96-m2-10-sot-2120503.html,Novosibirsk,sell,houses,,,2.0,96.0,8500000.0,RUB,88541.66666666667,05.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/tuapse/real-estate/rent/one-day/houses/sdam-dom-u-mora-2120493.html,Tuapse,rent,houses,,,,,5000.0,RUB,,05.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/rostov-na-donu/real-estate/sale/houses/dom-1-et-1097-m2-8-sot-2120485.html,Rostov Na Donu,sell,houses,,,1.0,109.7,4500000.0,RUB,41020.96627164995,05.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/sankt-peterburg/real-estate/sale/houses/dom-2-et-303-m2-10-sot-2120474.html,Sankt Peterburg,sell,houses,,,2.0,303.0,55000000.0,RUB,181518.1518151815,05.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/rostov-na-donu/real-estate/sale/houses/dom-2-et-183-m2-13-sot-2120458.html,Rostov Na Donu,sell,houses,,,2.0,183.0,5000000.0,RUB,27322.4043715847,04.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/vladikavkaz/storage-sale/logisticheskij-centr-obshhej-ploshhadju-30525-m2-2120455.html,Vladikavkaz,,,,,,30525.0,580000000.0,RUB,19000.819000819,04.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/dmitrov/real-estate/sale/houses/dom-2-et-1807-m2-10-sot-2120451.html,Dmitrov,sell,houses,,,2.0,180.7,19980000.0,RUB,110570.00553403432,04.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/rostov-na-donu/real-estate/sale/apartments/2/2-komn-kv-43-m2-25-etazh-2120445.html,Rostov Na Donu,sell,apartments,2.0,2.0,5.0,43.0,4900000.0,RUB,113953.48837209302,04.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/sankt-peterburg/real-estate/sale/apartments/1/1-komn-kv-3457-m2-18-etazh-2120417.html,Sankt Peterburg,sell,apartments,1.0,1.0,8.0,34.57,9990000.0,RUB,288978.88342493493,04.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/novosibirsk/real-estate/rent/one-day/apartments/1-komnatnaja-kvartira-30m2-15-etazh-2120413.html,Novosibirsk,rent,apartments,1.0,1.0,5.0,30.0,1200.0,RUB,40.0,04.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/sankt-peterburg/real-estate/sale/houses/dom-1-et-95-m2-105-sot-2120403.html,Sankt Peterburg,sell,houses,,,1.0,95.0,13000000.0,RUB,136842.1052631579,04.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/rostov-na-donu/real-estate/sale/apartments/2/2-komn-kv-54-m2-99-etazh-2120400.html,Rostov Na Donu,sell,apartments,2.0,9.0,9.0,54.0,5000000.0,RUB,92592.5925925926,04.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/anapa/real-estate/rent/one-day/rooms/sdam-komnatu-2kh-mestnuju-s-sanuzlom-i-konlicionerom-2120392.html,Anapa,rent,rooms,,,,,3000.0,RUB,,04.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/rzhev/real-estate/sale/apartments/2/2-komn-kv-479-m2-45-etazh-2120383.html,Rzhev,sell,apartments,2.0,4.0,5.0,47.9,5000000.0,RUB,104384.13361169102,04.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/rostov-na-donu/real-estate/sale/apartments/1/1-komn-kv-14-m2-25-etazh-2120348.html,Rostov Na Donu,sell,apartments,1.0,2.0,5.0,14.0,1600000.0,RUB,114285.71428571429,04.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/moskva/real-estate/sale/apartments/3/3-komn-kv-879-m2-320-etazh-2120341.html,Moskva,sell,apartments,3.0,3.0,20.0,87.9,37500000.0,RUB,426621.1604095563,04.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/hvalynsk/commercial-property/rent/other/prodam-pomeshhenije-2120321.html,Hvalynsk,,,,,,,500000.0,RUB,,04.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/tambov/real-estate/sale/apartments/2/2-komn-kv-439-m2-55-etazh-2120289.html,Tambov,sell,apartments,2.0,5.0,5.0,43.9,4000000.0,RUB,91116.17312072893,04.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/tambov/real-estate/sale/houses/dom-1-et-45-m2-3-sot-2120249.html,Tambov,sell,houses,,,1.0,45.0,950000.0,RUB,21111.11111111111,03.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/moskva/real-estate/sale/apartments/2/2-komn-kv-538-m2-13-etazh-2120243.html,Moskva,sell,apartments,2.0,1.0,3.0,53.8,3600000.0,RUB,66914.49814126395,03.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/ufa/building-sale/zagorodnyj-kompleks-na-zemle-1-83-ga-2120230.html,Ufa,,,,2.0,,1200.0,63000000.0,RUB,52500.0,03.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/sankt-peterburg/office-rent/ofisnyje-pomeshhenija-2120219.html,Sankt Peterburg,,,,2.0,7.0,368.3,370.0,RUB,1.0046158023350529,03.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/vidnoje/real-estate/sale/apartments/2/2-komn-kv-567-m2-414-etazh-2120201.html,Vidnoje,sell,apartments,2.0,4.0,14.0,56.7,13000000.0,RUB,229276.8959435626,03.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/krasnodar/real-estate/sale/houses/dom-1-et-85-m2-5-sot-2120160.html,Krasnodar,sell,houses,,,1.0,85.0,9650000.0,RUB,113529.41176470589,03.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/novorossijsk/real-estate/sale/houses/dom-3-et-200-m2-4-sot-2120155.html,Novorossijsk,sell,houses,,,3.0,200.0,19250000.0,RUB,96250.0,03.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/sankt-peterburg/real-estate/rent/houses/sdam-dom-na-finskom-zalive-prigorod-sankt-peterburga-2120131.html,Sankt Peterburg,rent,houses,,,,110.0,250000.0,RUB,2272.7272727272725,03.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/morozovsk/building-sale/prodaju-magazin-2120089.html,Morozovsk,,,,,,,16000000.0,RUB,,02.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/ekaterinburg/real-estate/rent/apartments/1/1-komn-kv-30-m2-55-etazh-2120070.html,Ekaterinburg,rent,apartments,1.0,5.0,5.0,30.0,20000.0,RUB,666.6666666666666,02.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/moskva/real-estate/sale/apartments/3/3-komn-kv-652-m2-812-etazh-2120068.html,Moskva,sell,apartments,3.0,8.0,12.0,65.2,25200000.0,RUB,386503.0674846626,02.06.2025,https://edc.sale/files/images/items/2120/,False
https://edc.sale/ru/moskva/real-estate/sale/houses/dom-1-et-96-m2-6-sot-2119991.html,Moskva,sell,houses,,,1.0,96.0,3500.0,RUB,36.458333333333336,02.06.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/moskva/real-estate/rent/apartments/studio/kvartira-studija-28-m2-1923-etazh-2119990.html,Moskva,rent,apartments,1.0,19.0,23.0,28.0,55000.0,RUB,1964.2857142857142,02.06.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/ekaterinburg/real-estate/rent/apartments/1/1-komn-kv-39-m2-316-etazh-2119980.html,Ekaterinburg,rent,apartments,1.0,3.0,16.0,39.0,30000.0,RUB,769.2307692307693,02.06.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/novosibirsk/real-estate/commercial/rent/office/sdam-v-arendu-2119942.html,Novosibirsk,rent,office,,,,53.3,1500.0,RUB,28.142589118198877,02.06.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/korolev/real-estate/sale/apartments/2/2-komn-kv-48-m2-14-etazh-2119941.html,Korolev,sell,apartments,2.0,1.0,4.0,48.0,6500000.0,RUB,135416.66666666666,02.06.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/sochi/real-estate/sale/apartments/3/3-komn-kv-71-m2-55-etazh-2119924.html,Sochi,sell,apartments,3.0,5.0,5.0,71.0,14000000.0,RUB,197183.0985915493,02.06.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/samara/real-estate/sale/land/prodam-zemelnyj-uchastok-s-domom-2119916.html,Samara,sell,land,,,,3000.0,665.0,RUB,0.22166666666666668,01.06.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/sankt-peterburg/real-estate/sale/houses/dom-2-et-1516-m2-10-sot-2119903.html,Sankt Peterburg,sell,houses,,,2.0,151.6,10800000.0,RUB,71240.1055408971,01.06.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/luga/real-estate/sale/houses/dom-2-et-62-m2-12-sot-2119877.html,Luga,sell,houses,,,2.0,62.0,1390000.0,RUB,22419.354838709678,01.06.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/habarovsk/real-estate/sale/apartments/3/3-komn-kv-583-m2-15-etazh-2119860.html,Habarovsk,sell,apartments,3.0,1.0,5.0,58.3,6200000.0,RUB,106346.48370497428,01.06.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/aleksandrov/real-estate/sale/land/uchastok-36-ga-snt-dnp-2119835.html,Aleksandrov,sell,land,,,,360000.0,2900000.0,RUB,8.055555555555555,01.06.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/rostov-na-donu/real-estate/sale/apartments/1/1-komn-kv-32-m2-15-etazh-2119841.html,Rostov Na Donu,sell,apartments,1.0,1.0,5.0,32.0,3600000.0,RUB,112500.0,01.06.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/samara/real-estate/sale/land/samarskaja-obl-samara-snt-nizhnije-dojki-elektroshhit-7-ja-ul-17-2119785.html,Samara,sell,land,,,,600.0,1800000.0,RUB,3000.0,31.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/sankt-peterburg/real-estate/sale/houses/dom-3-et-18155-m2-12-sot-2119760.html,Sankt Peterburg,sell,houses,,,3.0,1815.5,80000000.0,RUB,44064.99586890664,31.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/sankt-peterburg/real-estate/sale/houses/dom-3-et-92442-m2-9-sot-2119733.html,Sankt Peterburg,sell,houses,,,3.0,924.42,40000000.0,RUB,43270.374937798835,31.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/zheleznovodsk/real-estate/sale/apartments/2/2-komn-kv-42-m2-22-etazh-2119732.html,Zheleznovodsk,sell,apartments,2.0,2.0,2.0,42.0,4100000.0,RUB,97619.04761904762,31.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/sankt-peterburg/real-estate/rent/apartments/studio/kvartira-studija-23-m2-613-etazh-2119710.html,Sankt Peterburg,rent,apartments,1.0,6.0,13.0,23.0,46500.0,RUB,2021.7391304347825,31.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/sankt-peterburg/real-estate/sale/houses/dom-2-et-140-m2-24-sot-2119705.html,Sankt Peterburg,sell,houses,,,2.0,140.0,25500000.0,RUB,182142.85714285713,31.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/moskva/real-estate/sale/houses/dom-2-et-49-m2-10-sot-2119685.html,Moskva,sell,houses,,,2.0,49.0,1900000.0,RUB,38775.510204081635,31.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/voronezh/real-estate/sale/houses/dom-1-et-447-m2-3-sot-2119661.html,Voronezh,sell,houses,,,1.0,44.7,3900000.0,RUB,87248.32214765101,30.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/tambov/office-rent/sdajetsa-ofis-2119641.html,Tambov,,,,4.0,,33.7,399.0,RUB,11.839762611275964,30.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/novomichurinsk/real-estate/sale/apartments/3/3-komn-kv-583-m2-55-etazh-2119635.html,Novomichurinsk,sell,apartments,3.0,5.0,5.0,58.3,2200000.0,RUB,37735.84905660377,30.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/sochi/real-estate/sale/apartments/2/2-komn-kv-65-m2-1212-etazh-2119622.html,Sochi,sell,apartments,2.0,12.0,12.0,65.0,17000000.0,RUB,261538.46153846153,30.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/sochi/real-estate/sale/apartments/2/2-komn-kv-36-m2-25-etazh-2119618.html,Sochi,sell,apartments,2.0,2.0,5.0,36.0,7350.0,RUB,204.16666666666666,30.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/ussurijsk/manufacturing-sale/prodajetsa-proizvodstvennaja-baza-2119610.html,Ussurijsk,,,,2.0,46.0,1404.0,70000000.0,RUB,49857.54985754986,30.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/sarapul/real-estate/sale/land/prodajetsa-zemelnyj-uchastok-s-nedvizhimostju-2119608.html,Sarapul,sell,land,,,,1000.0,1000000.0,RUB,1000.0,30.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/moskva/real-estate/rent/apartments/2/2-komn-kv-45-m2-29-etazh-2119594.html,Moskva,rent,apartments,2.0,2.0,9.0,45.0,60000.0,RUB,1333.3333333333333,30.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/irkutsk/real-estate/sale/land/prodam-zemelnyj-uchastok-2119585.html,Irkutsk,sell,land,,,,1000.0,2800000.0,RUB,2800.0,30.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/taganrog/real-estate/rent/apartments/2/2-komn-kv-55-m2-310-etazh-2119547.html,Taganrog,rent,apartments,2.0,3.0,10.0,55.0,20000.0,RUB,363.6363636363636,29.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/gorachij-kluch/real-estate/sale/houses/dom-2-et-104-m2-19-sot-2119524.html,Gorachij Kluch,sell,houses,,,2.0,104.0,7000000.0,RUB,67307.69230769231,29.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/krasnodar/real-estate/sale/houses/dom-3-et-545-m2-23-sot-2119502.html,Krasnodar,sell,houses,,,3.0,545.0,299000000.0,RUB,548623.8532110092,29.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/krasnodar/real-estate/sale/houses/dom-2-et-191-m2-44-sot-2119501.html,Krasnodar,sell,houses,,,2.0,191.0,26000000.0,RUB,136125.6544502618,29.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/kirov/real-estate/sale/houses/dom-2-et-107-m2-8-sot-2119487.html,Kirov,sell,houses,,,2.0,107.0,6800000.0,RUB,63551.40186915888,29.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/rostov-na-donu/real-estate/sale/apartments/2/2-komn-kv-44-m2-35-etazh-2119415.html,Rostov Na Donu,sell,apartments,2.0,3.0,5.0,44.0,6100000.0,RUB,138636.36363636365,29.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/bor/real-estate/sale/houses/dom-1-et-768-m2-10-sot-2119384.html,Bor,sell,houses,,,1.0,76.8,4000000.0,RUB,52083.333333333336,28.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/rostov-na-donu/real-estate/sale/houses/dom-3-et-350-m2-10-sot-2119383.html,Rostov Na Donu,sell,houses,,,3.0,350.0,17800000.0,RUB,50857.142857142855,28.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/primorsko-ahtarsk/real-estate/rent/one-day/rooms/sdajetsa-posutochno-2119365.html,Primorsko Ahtarsk,rent,rooms,,,,,750.0,RUB,,28.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/nizhnij-novgorod/real-estate/sale/apartments/3/3-komn-kv-514-m2-12-etazh-2119341.html,Nizhnij Novgorod,sell,apartments,3.0,1.0,2.0,51.4,3200000.0,RUB,62256.8093385214,28.05.2025,https://edc.sale/themes/platform/img/icons/,False
https://edc.sale/ru/mozhajsk/real-estate/sale/land/prodam-uchastok-v-mozhajskom-rajone-2119333.html,Mozhajsk,sell,land,,,,1200.0,1000000.0,RUB,833.3333333333334,28.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/zvenigorod/real-estate/sale/houses/dom-2-et-320-m2-5-sot-2119293.html,Zvenigorod,sell,houses,,,2.0,320.0,120000000.0,RUB,375000.0,28.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/voronezh/shop-sale/prodam-kiosk-2119279.html,Voronezh,,,,,,,830000.0,RUB,,28.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/moskva/real-estate/rent/apartments/2/2-komn-kv-58-m2-68-etazh-2119275.html,Moskva,rent,apartments,2.0,6.0,8.0,58.0,47000.0,RUB,810.3448275862069,28.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/sankt-peterburg/real-estate/sale/houses/dom-2-et-115-m2-8-sot-2119271.html,Sankt Peterburg,sell,houses,,,2.0,115.0,6200000.0,RUB,53913.04347826087,28.05.2025,https://edc.sale/files/images/items/2119/,False
https://edc.sale/ru/tver/real-estate/sale/apartments/5/5-komn-kv-260-m2-34-etazh-2119266.html,Tver,sell,apartments,5.0,3.0,4.0,260.0,28000000.0,RUB,107692.30769230769,28.05.2025,https://edc.sale/files/images/items/2119/,False
